date,location,daily_total,gender_ratio_buyer,gender_ratio_seller,main_purpose,n_trades,n_new_users
76,14,385.0,0.0,2.0,1,2,1
77,14,0.0,0.0,0.0,10,0,0
78,14,0.0,0.0,0.0,10,0,0
79,14,0.0,0.0,0.0,10,0,0
80,14,0.0,0.0,0.0,10,0,1
0,15,0.0,0.0,0.0,10,0,0
1,15,0.0,0.0,0.0,10,0,0
2,15,0.0,0.0,0.0,10,0,0
3,15,0.0,0.0,0.0,10,0,0
4,15,0.0,0.0,0.0,10,0,0
5,15,0.0,0.0,0.0,10,0,0
6,15,0.0,0.0,0.0,10,0,0
7,15,0.0,0.0,0.0,10,0,0
8,15,0.0,0.0,0.0,10,0,0
9,15,0.0,0.0,0.0,10,0,0
10,15,0.0,0.0,0.0,10,0,0
11,15,0.0,0.0,0.0,10,0,0
12,15,0.0,0.0,0.0,10,0,0
13,15,0.0,0.0,0.0,10,0,0
14,15,0.0,0.0,0.0,10,0,0
15,15,0.0,0.0,0.0,10,0,0
16,15,0.0,0.0,0.0,10,0,0
17,15,0.0,0.0,0.0,10,0,0
18,15,0.0,0.0,0.0,10,0,0
19,15,0.0,0.0,0.0,10,0,0
20,15,0.0,0.0,0.0,10,0,0
21,15,0.0,0.0,0.0,10,0,0
22,15,0.0,0.0,0.0,10,0,0
23,15,0.0,0.0,0.0,10,0,1
24,15,0.0,0.0,0.0,10,0,0
25,15,400.0,1.0,0.0,4,1,0
26,15,0.0,0.0,0.0,10,0,0
27,15,0.0,0.0,0.0,10,0,0
28,15,0.0,0.0,0.0,10,0,0
29,15,0.0,0.0,0.0,10,0,0
30,15,0.0,0.0,0.0,10,0,0
31,15,0.0,0.0,0.0,10,0,0
32,15,0.0,0.0,0.0,10,0,0
33,15,0.0,0.0,0.0,10,0,0
34,15,0.0,0.0,0.0,10,0,0
35,15,0.0,0.0,0.0,10,0,0
36,15,0.0,0.0,0.0,10,0,0
37,15,0.0,0.0,0.0,10,0,0
38,15,0.0,0.0,0.0,10,0,0
39,15,0.0,0.0,0.0,10,0,0
40,15,0.0,0.0,0.0,10,0,0
41,15,0.0,0.0,0.0,10,0,0
42,15,0.0,0.0,0.0,10,0,0
43,15,0.0,0.0,0.0,10,0,0
44,15,0.0,0.0,0.0,10,0,0
45,15,0.0,0.0,0.0,10,0,0
46,15,0.0,0.0,0.0,10,0,0
47,15,0.0,0.0,0.0,10,0,0
48,15,0.0,0.0,0.0,10,0,0
49,15,0.0,0.0,0.0,10,0,0
50,15,0.0,0.0,0.0,10,0,0
51,15,0.0,0.0,0.0,10,0,0
52,15,0.0,0.0,0.0,10,0,0
53,15,0.0,0.0,0.0,10,0,0
54,15,0.0,0.0,0.0,10,0,0
55,15,0.0,0.0,0.0,10,0,0
56,15,0.0,0.0,0.0,10,0,0
57,15,0.0,0.0,0.0,10,0,0
58,15,0.0,0.0,0.0,10,0,0
59,15,0.0,0.0,0.0,10,0,0
60,15,0.0,0.0,0.0,10,0,0
61,15,0.0,0.0,0.0,10,0,0
62,15,0.0,0.0,0.0,10,0,0
63,15,0.0,0.0,0.0,10,0,1
64,15,0.0,0.0,0.0,10,0,0
65,15,250.0,1.0,0.0,3,1,0
66,15,0.0,0.0,0.0,10,0,0
67,15,0.0,0.0,0.0,10,0,0
68,15,0.0,0.0,0.0,10,0,0
69,15,0.0,0.0,0.0,10,0,0
70,15,0.0,0.0,0.0,10,0,0
71,15,0.0,0.0,0.0,10,0,0
72,15,0.0,0.0,0.0,10,0,0
73,15,0.0,0.0,0.0,10,0,0
74,15,0.0,0.0,0.0,10,0,0
75,15,0.0,0.0,0.0,10,0,0
76,15,0.0,0.0,0.0,10,0,0
77,15,0.0,0.0,0.0,10,0,0
78,15,0.0,0.0,0.0,10,0,0
79,15,0.0,0.0,0.0,10,0,0
80,15,0.0,0.0,0.0,10,0,0
0,16,0.0,0.0,0.0,10,0,0
1,16,0.0,0.0,0.0,10,0,0
2,16,12043.0,4.083333333333333,14.25,3,61,0
3,16,6748.0,1.0344827586206897,3.5384615384615383,3,59,0
4,16,17296.0,1.4285714285714286,4.95,3,119,0
5,16,28789.0,2.878787878787879,3.923076923076923,3,128,0
6,16,14286.0,0.9111111111111111,1.8666666666666667,3,86,0
7,16,15801.0,1.15625,2.8333333333333335,3,69,0
8,16,8570.0,0.9375,4.166666666666667,3,31,0
9,16,30056.0,1.2619047619047619,2.6538461538461537,3,95,0
10,16,15994.0,1.92,1.92,3,73,0
11,16,18606.0,2.5,3.0,3,84,0
12,16,22449.0,2.0,3.8260869565217392,3,111,0
13,16,21389.0,2.2962962962962963,4.5625,3,89,0
14,16,17470.0,1.4871794871794872,4.388888888888889,3,97,0
15,16,13351.0,1.0,3.0,3,40,0
16,16,16116.0,2.95,7.777777777777778,3,79,0
17,16,14672.0,1.608695652173913,5.0,3,60,0
18,16,18125.0,6.571428571428571,2.0285714285714285,3,106,0
19,16,24049.0,2.1666666666666665,2.6538461538461537,3,95,0
20,16,26634.0,3.3333333333333335,6.647058823529412,3,130,0
21,16,9199.0,6.75,14.5,3,62,0
22,16,9450.0,2.0,2.8181818181818183,3,42,0
23,16,20572.0,4.476190476190476,4.75,3,115,0
24,16,32590.0,2.08,1.4838709677419355,3,77,0
25,16,29330.0,4.269230769230769,6.2105263157894735,3,137,0
26,16,14932.0,2.6666666666666665,1.4444444444444444,3,66,0
27,16,24711.0,2.7058823529411766,2.9375,3,63,0
28,16,15990.0,5.214285714285714,6.909090909090909,3,87,0
29,16,8790.0,1.3333333333333333,9.5,3,42,0
30,16,19035.0,3.6470588235294117,4.642857142857143,3,79,0
31,16,12290.0,2.875,7.857142857142857,3,62,0
32,16,18015.0,3.6818181818181817,4.15,3,103,0
33,16,23862.0,2.25,3.1052631578947367,3,78,0
34,16,13727.0,1.0625,3.4,3,66,0
35,16,16827.0,2.375,5.75,3,54,0
36,16,8322.0,1.6875,7.6,3,43,0
37,16,22272.0,2.5,10.666666666666666,3,70,0
38,16,25650.0,2.9473684210526314,9.714285714285714,3,75,0
39,16,16811.0,2.6666666666666665,2.85,3,77,0
40,16,23652.0,2.1739130434782608,2.3181818181818183,3,73,0
41,16,11878.0,1.6923076923076923,4.833333333333333,3,70,0
42,16,17268.0,2.3333333333333335,4.0,3,70,0
43,16,7389.0,2.0,8.0,3,36,0
44,16,17669.0,2.1666666666666665,5.909090909090909,3,76,0
45,16,16173.0,1.7272727272727273,8.0,3,90,0
46,16,27174.0,3.9545454545454546,3.5416666666666665,3,109,0
47,16,52286.0,1.64,1.64,3,132,0
48,16,15253.0,3.3846153846153846,2.3529411764705883,3,57,0
49,16,15620.0,5.076923076923077,2.95,3,79,0
50,16,4046.0,2.8,5.333333333333333,3,19,0
51,16,26186.0,2.7083333333333335,2.7083333333333335,3,89,1
52,16,19956.0,1.6944444444444444,5.466666666666667,3,97,0
53,16,43016.0,3.037037037037037,3.9545454545454546,3,109,0
54,16,11952.0,2.9375,2.7058823529411766,3,63,0
55,16,27818.0,1.9056603773584906,3.6666666666666665,3,154,0
56,16,27313.0,1.7209302325581395,3.5,3,117,0
57,16,7052.0,1.7272727272727273,6.5,3,30,0
58,16,19853.0,3.125,2.3,3,66,0
59,16,46491.0,1.8125,5.136363636363637,3,135,0
60,16,42291.0,3.0294117647058822,3.892857142857143,3,137,0
61,16,25890.0,2.5,2.64,3,91,0
62,16,14486.119999999999,2.6,5.0,3,72,0
63,16,116337.0,3.4285714285714284,2.4875,3,279,1
64,16,50334.0,1.9841269841269842,3.372093023255814,3,188,0
65,16,64618.0,2.875,4.767441860465116,3,248,0
66,16,62652.0,2.3275862068965516,3.106382978723404,3,193,0
67,16,114494.0,2.0,3.55,3,273,0
68,16,99063.11,2.3968253968253967,2.566666666666667,3,214,1
69,16,35095.0,2.1702127659574466,3.257142857142857,3,149,0
70,16,39332.0,2.5714285714285716,3.347826086956522,3,100,0
71,16,17768.0,0.7575757575757576,4.8,3,58,0
72,16,31420.0,2.3191489361702127,5.5,3,156,2
73,16,47031.0,2.0,6.5,3,195,0
74,16,155656.1,2.5555555555555554,3.324324324324324,3,160,0
75,16,41150.0,2.27027027027027,1.813953488372093,3,121,0
76,16,62788.0,2.1320754716981134,3.15,3,166,0
77,16,28328.0,1.6333333333333333,4.266666666666667,3,79,0
78,16,16059.0,2.0,3.8,3,48,0
79,16,100570.0,2.5,5.333333333333333,3,133,1
80,16,29674.0,3.6315789473684212,4.176470588235294,3,88,1
0,17,0.0,0.0,0.0,10,0,0
1,17,0.0,0.0,0.0,10,0,0
2,17,0.0,0.0,0.0,10,0,0
3,17,0.0,0.0,0.0,10,0,0
4,17,0.0,0.0,0.0,10,0,0
5,17,0.0,0.0,0.0,10,0,0
6,17,0.0,0.0,0.0,10,0,0
7,17,0.0,0.0,0.0,10,0,0
8,17,0.0,0.0,0.0,10,0,0
9,17,0.0,0.0,0.0,10,0,0
10,17,0.0,0.0,0.0,10,0,0
11,17,0.0,0.0,0.0,10,0,0
12,17,0.0,0.0,0.0,10,0,0
13,17,0.0,0.0,0.0,10,0,0
14,17,0.0,0.0,0.0,10,0,0
15,17,0.0,0.0,0.0,10,0,0
16,17,0.0,0.0,0.0,10,0,0
17,17,0.0,0.0,0.0,10,0,0
18,17,0.0,0.0,0.0,10,0,0
19,17,0.0,0.0,0.0,10,0,0
20,17,0.0,0.0,0.0,10,0,0
21,17,0.0,0.0,0.0,10,0,0
22,17,0.0,0.0,0.0,10,0,0
23,17,0.0,0.0,0.0,10,0,0
24,17,0.0,0.0,0.0,10,0,0
25,17,0.0,0.0,0.0,10,0,0
26,17,0.0,0.0,0.0,10,0,0
27,17,0.0,0.0,0.0,10,0,0
28,17,0.0,0.0,0.0,10,0,0
29,17,0.0,0.0,0.0,10,0,0
30,17,0.0,0.0,0.0,10,0,0
31,17,0.0,0.0,0.0,10,0,0
32,17,0.0,0.0,0.0,10,0,0
33,17,0.0,0.0,0.0,10,0,0
34,17,0.0,0.0,0.0,10,0,0
35,17,0.0,0.0,0.0,10,0,0
36,17,0.0,0.0,0.0,10,0,0
37,17,0.0,0.0,0.0,10,0,0
38,17,0.0,0.0,0.0,10,0,0
39,17,0.0,0.0,0.0,10,0,0
40,17,0.0,0.0,0.0,10,0,0
41,17,0.0,0.0,0.0,10,0,0
42,17,0.0,0.0,0.0,10,0,0
43,17,0.0,0.0,0.0,10,0,0
44,17,0.0,0.0,0.0,10,0,0
45,17,0.0,0.0,0.0,10,0,0
46,17,0.0,0.0,0.0,10,0,0
47,17,0.0,0.0,0.0,10,0,0
48,17,0.0,0.0,0.0,10,0,0
49,17,0.0,0.0,0.0,10,0,0
50,17,0.0,0.0,0.0,10,0,0
51,17,0.0,0.0,0.0,10,0,0
52,17,0.0,0.0,0.0,10,0,0
53,17,0.0,0.0,0.0,10,0,0
54,17,0.0,0.0,0.0,10,0,0
55,17,110.0,0.0,2.0,3,2,2
56,17,0.0,0.0,0.0,10,0,0
57,17,0.0,0.0,0.0,10,0,0
58,17,224.0,0.0,0.3333333333333333,3,4,0
59,17,0.0,0.0,0.0,10,0,0
60,17,232.0,0.0,1.0,1,1,0
61,17,0.0,0.0,0.0,10,0,0
62,17,0.0,0.0,0.0,10,0,0
63,17,250.0,0.0,1.0,1,1,2
64,17,0.0,0.0,0.0,10,0,0
65,17,0.0,0.0,0.0,10,0,0
66,17,0.0,0.0,0.0,10,0,0
67,17,0.0,0.0,0.0,10,0,0
68,17,634.0,0.0,0.6666666666666666,1,5,0
69,17,0.0,0.0,0.0,10,0,0
70,17,0.0,0.0,0.0,10,0,0
71,17,0.0,0.0,0.0,10,0,0
72,17,0.0,0.0,0.0,10,0,2
73,17,0.0,0.0,0.0,10,0,0
74,17,562.0,0.0,1.0,2,2,0
75,17,0.0,0.0,0.0,10,0,0
76,17,0.0,0.0,0.0,10,0,0
77,17,0.0,0.0,0.0,10,0,0
78,17,0.0,0.0,0.0,10,0,0
79,17,0.0,0.0,0.0,10,0,0
80,17,0.0,0.0,0.0,10,0,2
0,18,0.0,0.0,0.0,10,0,0
1,18,0.0,0.0,0.0,10,0,19
2,18,18.0,9.0,0.8,4,9,10
3,18,1434.0,2.5,6.0,3,7,2
4,18,38.0,19.0,3.75,4,19,0
5,18,1304.0,12.0,0.8571428571428571,4,13,3
6,18,4386.0,6.0,2.0,3,6,0
7,18,0.0,0.0,0.0,10,0,0
8,18,0.0,0.0,0.0,10,0,0
9,18,0.0,0.0,0.0,10,0,2
10,18,0.0,0.0,0.0,10,0,0
11,18,0.0,0.0,0.0,10,0,3
12,18,460.0,1.0,1.0,9,2,0
13,18,100.0,1.0,1.0,4,1,0
14,18,10.0,5.0,5.0,4,5,0
15,18,0.0,0.0,0.0,10,0,0
16,18,2.0,1.0,0.0,4,1,0
17,18,0.0,0.0,0.0,10,0,0
18,18,402.0,2.0,2.0,4,2,0
19,18,6120.0,4.0,0.0,6,4,0
20,18,3000.0,1.0,1.0,3,1,0
21,18,2.0,1.0,1.0,4,1,0
22,18,0.0,0.0,0.0,10,0,0
23,18,13.0,5.0,1.5,4,5,0
24,18,0.0,0.0,0.0,10,0,0
25,18,9000.0,2.0,2.0,3,2,0
26,18,12325.0,11.0,1.75,4,11,2
27,18,2000.0,1.0,0.0,6,1,0
28,18,6.0,3.0,2.0,4,3,1
29,18,0.0,0.0,0.0,10,0,0
30,18,4.0,2.0,2.0,3,2,1
31,18,4.0,2.0,0.0,4,2,0
32,18,15454.0,7.0,2.5,3,7,2
33,18,1535.0,11.0,1.2,3,11,4
34,18,5665.0,11.0,2.6666666666666665,3,11,0
35,18,2.0,1.0,1.0,4,1,1
36,18,0.0,0.0,0.0,10,0,0
37,18,6.0,3.0,2.0,4,3,1
38,18,0.0,0.0,0.0,10,0,1
39,18,0.0,0.0,0.0,10,0,0
40,18,150.0,1.0,0.0,6,1,0
41,18,0.0,0.0,0.0,10,0,0
42,18,250.0,1.0,0.0,6,1,0
43,18,0.0,0.0,0.0,10,0,0
44,18,2264.0,3.0,2.0,4,3,1
45,18,16704.0,3.0,2.0,4,3,0
46,18,6.0,3.0,3.0,4,3,1
47,18,3299.0,12.0,0.3333333333333333,4,12,1
48,18,1602.0,4.0,0.3333333333333333,3,4,1
49,18,3401.0,5.0,5.0,3,6,2
50,18,900.0,3.0,0.3333333333333333,3,4,0
51,18,5214.0,3.5,0.2857142857142857,3,9,0
52,18,0.0,0.0,0.0,10,0,1
53,18,2401.0,5.0,0.25,3,5,0
54,18,1000.0,5.0,1.5,6,5,0
55,18,307.0,3.0,0.0,3,3,2
56,18,7150.0,4.5,1.75,3,22,7
57,18,989.0,3.0,2.0,3,3,0
58,18,100.0,2.0,0.0,3,2,0
59,18,8355.0,7.0,7.0,3,8,0
60,18,466.0,6.0,2.0,4,6,1
61,18,1084.0,11.0,0.8333333333333334,4,11,1
62,18,34.0,8.0,1.6666666666666667,4,8,0
63,18,1462.0,7.0,8.0,3,8,14
64,18,2639.0,1.6666666666666667,7.0,3,8,0
65,18,10836.0,6.0,6.0,3,7,0
66,18,3203.0,19.0,1.2222222222222223,4,20,0
67,18,2144.0,7.0,3.0,4,8,1
68,18,4268.0,13.0,1.6,4,13,2
69,18,27.0,9.0,0.8,4,9,2
70,18,216.0,9.0,8.0,4,9,2
71,18,1625.0,5.0,1.5,3,5,0
72,18,1278.0,5.0,5.0,4,12,5
73,18,10619.0,10.0,0.5714285714285714,4,11,0
74,18,2470.0,11.0,4.5,4,11,0
75,18,13507.0,22.0,1.75,4,22,0
76,18,4400.0,4.0,0.6666666666666666,3,5,1
77,18,966.0,2.0,5.0,4,6,1
78,18,60.0,1.0,0.0,3,1,0
79,18,48602.0,7.0,2.5,6,7,3
80,18,1702.0,0.0,4.0,6,4,3
0,19,0.0,0.0,0.0,10,0,0
1,19,0.0,0.0,0.0,10,0,25
2,19,0.0,0.0,0.0,10,0,1
3,19,0.0,0.0,0.0,10,0,0
4,19,0.0,0.0,0.0,10,0,0
5,19,0.0,0.0,0.0,10,0,0
6,19,0.0,0.0,0.0,10,0,0
7,19,0.0,0.0,0.0,10,0,0
8,19,50.0,1.0,1.0,4,1,0
9,19,0.0,0.0,0.0,10,0,0
10,19,0.0,0.0,0.0,10,0,0
11,19,0.0,0.0,0.0,10,0,0
12,19,0.0,0.0,0.0,10,0,0
13,19,0.0,0.0,0.0,10,0,0
14,19,0.0,0.0,0.0,10,0,0
15,19,0.0,0.0,0.0,10,0,0
16,19,0.0,0.0,0.0,10,0,0
17,19,0.0,0.0,0.0,10,0,0
18,19,0.0,0.0,0.0,10,0,0
19,19,0.0,0.0,0.0,10,0,0
20,19,0.0,0.0,0.0,10,0,0
21,19,0.0,0.0,0.0,10,0,0
22,19,0.0,0.0,0.0,10,0,0
23,19,0.0,0.0,0.0,10,0,0
24,19,0.0,0.0,0.0,10,0,0
25,19,0.0,0.0,0.0,10,0,0
26,19,0.0,0.0,0.0,10,0,0
27,19,0.0,0.0,0.0,10,0,0
28,19,0.0,0.0,0.0,10,0,0
29,19,0.0,0.0,0.0,10,0,0
30,19,0.0,0.0,0.0,10,0,0
31,19,0.0,0.0,0.0,10,0,0
32,19,0.0,0.0,0.0,10,0,0
33,19,0.0,0.0,0.0,10,0,0
34,19,0.0,0.0,0.0,10,0,0
35,19,0.0,0.0,0.0,10,0,0
36,19,0.0,0.0,0.0,10,0,0
37,19,0.0,0.0,0.0,10,0,0
38,19,0.0,0.0,0.0,10,0,0
39,19,0.0,0.0,0.0,10,0,0
40,19,0.0,0.0,0.0,10,0,0
41,19,0.0,0.0,0.0,10,0,0
42,19,0.0,0.0,0.0,10,0,0
43,19,0.0,0.0,0.0,10,0,0
44,19,0.0,0.0,0.0,10,0,0
45,19,0.0,0.0,0.0,10,0,1
46,19,0.0,0.0,0.0,10,0,0
47,19,0.0,0.0,0.0,10,0,0
48,19,0.0,0.0,0.0,10,0,0
49,19,0.0,0.0,0.0,10,0,0
50,19,0.0,0.0,0.0,10,0,0
51,19,50.0,0.0,0.0,4,1,0
52,19,0.0,0.0,0.0,10,0,0
53,19,0.0,0.0,0.0,10,0,0
54,19,0.0,0.0,0.0,10,0,0
55,19,2.0,0.0,0.0,3,1,0
56,19,0.0,0.0,0.0,10,0,0
57,19,0.0,0.0,0.0,10,0,0
58,19,0.0,0.0,0.0,10,0,0
59,19,0.0,0.0,0.0,10,0,0
60,19,0.0,0.0,0.0,10,0,0
61,19,0.0,0.0,0.0,10,0,0
62,19,0.0,0.0,0.0,10,0,0
63,19,0.0,0.0,0.0,10,0,1
64,19,0.0,0.0,0.0,10,0,0
65,19,0.0,0.0,0.0,10,0,0
66,19,0.0,0.0,0.0,10,0,0
67,19,0.0,0.0,0.0,10,0,0
68,19,0.0,0.0,0.0,10,0,0
69,19,0.0,0.0,0.0,10,0,0
70,19,0.0,0.0,0.0,10,0,0
71,19,0.0,0.0,0.0,10,0,0
72,19,0.0,0.0,0.0,10,0,0
73,19,0.0,0.0,0.0,10,0,0
74,19,0.0,0.0,0.0,10,0,0
75,19,0.0,0.0,0.0,10,0,0
76,19,0.0,0.0,0.0,10,0,0
77,19,0.0,0.0,0.0,10,0,0
78,19,0.0,0.0,0.0,10,0,0
79,19,0.0,0.0,0.0,10,0,0
80,19,0.0,0.0,0.0,10,0,2
0,20,0.0,0.0,0.0,10,0,0
1,20,0.0,0.0,0.0,10,0,0
2,20,0.0,0.0,0.0,10,0,0
3,20,0.0,0.0,0.0,10,0,0
4,20,0.0,0.0,0.0,10,0,0
5,20,0.0,0.0,0.0,10,0,0
6,20,0.0,0.0,0.0,10,0,0
7,20,0.0,0.0,0.0,10,0,0
8,20,0.0,0.0,0.0,10,0,0
9,20,350.0,2.0,0.5,3,6,0
10,20,0.0,0.0,0.0,10,0,0
11,20,0.0,0.0,0.0,10,0,0
12,20,0.0,0.0,0.0,10,0,0
13,20,0.0,0.0,0.0,10,0,0
14,20,0.0,0.0,0.0,10,0,0
15,20,0.0,0.0,0.0,10,0,0
16,20,0.0,0.0,0.0,10,0,0
17,20,0.0,0.0,0.0,10,0,0
18,20,0.0,0.0,0.0,10,0,0
19,20,0.0,0.0,0.0,10,0,0
20,20,0.0,0.0,0.0,10,0,0
21,20,0.0,0.0,0.0,10,0,0
22,20,0.0,0.0,0.0,10,0,0
23,20,0.0,0.0,0.0,10,0,0
24,20,0.0,0.0,0.0,10,0,0
25,20,0.0,0.0,0.0,10,0,0
26,20,0.0,0.0,0.0,10,0,0
27,20,0.0,0.0,0.0,10,0,0
28,20,0.0,0.0,0.0,10,0,0
29,20,0.0,0.0,0.0,10,0,0
30,20,0.0,0.0,0.0,10,0,0
31,20,0.0,0.0,0.0,10,0,0
32,20,0.0,0.0,0.0,10,0,0
33,20,0.0,0.0,0.0,10,0,0
34,20,0.0,0.0,0.0,10,0,0
35,20,0.0,0.0,0.0,10,0,0
36,20,0.0,0.0,0.0,10,0,0
37,20,0.0,0.0,0.0,10,0,0
38,20,0.0,0.0,0.0,10,0,0
39,20,0.0,0.0,0.0,10,0,0
40,20,0.0,0.0,0.0,10,0,0
41,20,0.0,0.0,0.0,10,0,0
42,20,0.0,0.0,0.0,10,0,0
43,20,0.0,0.0,0.0,10,0,0
44,20,0.0,0.0,0.0,10,0,0
45,20,0.0,0.0,0.0,10,0,0
46,20,0.0,0.0,0.0,10,0,0
47,20,0.0,0.0,0.0,10,0,0
48,20,0.0,0.0,0.0,10,0,0
49,20,0.0,0.0,0.0,10,0,0
50,20,0.0,0.0,0.0,10,0,0
51,20,0.0,0.0,0.0,10,0,0
52,20,0.0,0.0,0.0,10,0,0
53,20,0.0,0.0,0.0,10,0,0
54,20,0.0,0.0,0.0,10,0,0
55,20,0.0,0.0,0.0,10,0,0
56,20,0.0,0.0,0.0,10,0,0
57,20,0.0,0.0,0.0,10,0,0
58,20,0.0,0.0,0.0,10,0,0
59,20,0.0,0.0,0.0,10,0,0
60,20,0.0,0.0,0.0,10,0,0
61,20,0.0,0.0,0.0,10,0,0
62,20,0.0,0.0,0.0,10,0,0
63,20,0.0,0.0,0.0,10,0,0
64,20,0.0,0.0,0.0,10,0,0
65,20,0.0,0.0,0.0,10,0,0
66,20,0.0,0.0,0.0,10,0,0
67,20,0.0,0.0,0.0,10,0,0
68,20,0.0,0.0,0.0,10,0,0
69,20,0.0,0.0,0.0,10,0,0
70,20,0.0,0.0,0.0,10,0,0
71,20,0.0,0.0,0.0,10,0,0
72,20,0.0,0.0,0.0,10,0,0
73,20,0.0,0.0,0.0,10,0,0
74,20,0.0,0.0,0.0,10,0,0
75,20,0.0,0.0,0.0,10,0,0
76,20,0.0,0.0,0.0,10,0,0
77,20,0.0,0.0,0.0,10,0,0
78,20,0.0,0.0,0.0,10,0,0
79,20,0.0,0.0,0.0,10,0,0
80,20,0.0,0.0,0.0,10,0,0
0,21,0.0,0.0,0.0,10,0,0
1,21,0.0,0.0,0.0,10,0,0
2,21,0.0,0.0,0.0,10,0,0
3,21,0.0,0.0,0.0,10,0,0
4,21,0.0,0.0,0.0,10,0,0
5,21,0.0,0.0,0.0,10,0,0
6,21,0.0,0.0,0.0,10,0,0
7,21,0.0,0.0,0.0,10,0,0
8,21,0.0,0.0,0.0,10,0,0
9,21,0.0,0.0,0.0,10,0,0
10,21,0.0,0.0,0.0,10,0,0
11,21,0.0,0.0,0.0,10,0,0
12,21,0.0,0.0,0.0,10,0,0
13,21,0.0,0.0,0.0,10,0,0
14,21,0.0,0.0,0.0,10,0,0
15,21,0.0,0.0,0.0,10,0,0
16,21,0.0,0.0,0.0,10,0,0
17,21,0.0,0.0,0.0,10,0,0
18,21,0.0,0.0,0.0,10,0,0
19,21,0.0,0.0,0.0,10,0,0
20,21,360.0,1.0,1.0,3,1,1
21,21,0.0,0.0,0.0,10,0,0
22,21,0.0,0.0,0.0,10,0,0
23,21,0.0,0.0,0.0,10,0,0
24,21,0.0,0.0,0.0,10,0,0
25,21,0.0,0.0,0.0,10,0,0
26,21,0.0,0.0,0.0,10,0,0
27,21,0.0,0.0,0.0,10,0,0
28,21,0.0,0.0,0.0,10,0,0
29,21,0.0,0.0,0.0,10,0,0
30,21,0.0,0.0,0.0,10,0,0
31,21,0.0,0.0,0.0,10,0,0
32,21,0.0,0.0,0.0,10,0,0
33,21,260.0,1.0,1.0,6,1,0
34,21,0.0,0.0,0.0,10,0,0
35,21,0.0,0.0,0.0,10,0,0
36,21,0.0,0.0,0.0,10,0,0
37,21,0.0,0.0,0.0,10,0,0
38,21,0.0,0.0,0.0,10,0,0
39,21,0.0,0.0,0.0,10,0,0
40,21,0.0,0.0,0.0,10,0,0
41,21,0.0,0.0,0.0,10,0,0
42,21,0.0,0.0,0.0,10,0,0
43,21,0.0,0.0,0.0,10,0,0
44,21,0.0,0.0,0.0,10,0,0
45,21,0.0,0.0,0.0,10,0,0
46,21,0.0,0.0,0.0,10,0,0
47,21,0.0,0.0,0.0,10,0,0
48,21,0.0,0.0,0.0,10,0,0
49,21,0.0,0.0,0.0,10,0,0
50,21,0.0,0.0,0.0,10,0,0
51,21,0.0,0.0,0.0,10,0,0
52,21,0.0,0.0,0.0,10,0,0
53,21,0.0,0.0,0.0,10,0,0
54,21,0.0,0.0,0.0,10,0,0
55,21,0.0,0.0,0.0,10,0,0
56,21,0.0,0.0,0.0,10,0,0
57,21,0.0,0.0,0.0,10,0,0
58,21,0.0,0.0,0.0,10,0,0
59,21,0.0,0.0,0.0,10,0,0
60,21,0.0,0.0,0.0,10,0,0
61,21,0.0,0.0,0.0,10,0,0
62,21,0.0,0.0,0.0,10,0,0
63,21,0.0,0.0,0.0,10,0,0
64,21,0.0,0.0,0.0,10,0,0
65,21,0.0,0.0,0.0,10,0,0
66,21,0.0,0.0,0.0,10,0,0
67,21,0.0,0.0,0.0,10,0,0
68,21,0.0,0.0,0.0,10,0,0
69,21,0.0,0.0,0.0,10,0,0
70,21,0.0,0.0,0.0,10,0,0
71,21,0.0,0.0,0.0,10,0,0
72,21,0.0,0.0,0.0,10,0,0
73,21,0.0,0.0,0.0,10,0,0
74,21,0.0,0.0,0.0,10,0,0
75,21,0.0,0.0,0.0,10,0,0
76,21,0.0,0.0,0.0,10,0,0
77,21,0.0,0.0,0.0,10,0,0
78,21,0.0,0.0,0.0,10,0,0
79,21,0.0,0.0,0.0,10,0,0
80,21,0.0,0.0,0.0,10,0,0
0,22,0.0,0.0,0.0,10,0,0
1,22,0.0,0.0,0.0,10,0,0
2,22,0.0,0.0,0.0,10,0,0
3,22,0.0,0.0,0.0,10,0,0
4,22,0.0,0.0,0.0,10,0,0
5,22,0.0,0.0,0.0,10,0,0
6,22,0.0,0.0,0.0,10,0,0
7,22,0.0,0.0,0.0,10,0,0
8,22,0.0,0.0,0.0,10,0,0
9,22,0.0,0.0,0.0,10,0,0
10,22,0.0,0.0,0.0,10,0,0
11,22,0.0,0.0,0.0,10,0,0
12,22,0.0,0.0,0.0,10,0,0
13,22,0.0,0.0,0.0,10,0,0
14,22,0.0,0.0,0.0,10,0,0
15,22,0.0,0.0,0.0,10,0,0
16,22,0.0,0.0,0.0,10,0,0
17,22,0.0,0.0,0.0,10,0,0
18,22,0.0,0.0,0.0,10,0,0
19,22,0.0,0.0,0.0,10,0,0
20,22,0.0,0.0,0.0,10,0,0
21,22,0.0,0.0,0.0,10,0,0
22,22,0.0,0.0,0.0,10,0,0
23,22,0.0,0.0,0.0,10,0,0
24,22,0.0,0.0,0.0,10,0,0
25,22,200.0,1.0,0.0,7,1,1
26,22,0.0,0.0,0.0,10,0,0
27,22,0.0,0.0,0.0,10,0,0
28,22,0.0,0.0,0.0,10,0,0
29,22,0.0,0.0,0.0,10,0,0
30,22,0.0,0.0,0.0,10,0,0
31,22,0.0,0.0,0.0,10,0,0
32,22,0.0,0.0,0.0,10,0,0
